step,oirf,stdoirf,irfname,response,impulse,ub95,ub68,lb95,lb68
63,-.0009643063164251,.0019039345080372,irfs_monetary,GDPDef_log,FFR,.0027674052,.00093010854,-.0046960181,-.0028587212
63,-.001205720918128,.0008677830624572,irfs_monetary,GDP_log,FFR,.00049513386,-.00034227676,-.0029065758,-.002069165
63,-.001363806135717,.0015265143239496,irfs_monetary,Investment_log,FFR,.001628162,.00015507561,-.0043557743,-.0028826878
63,-.0001100209402455,.001324844839441,irfs_monetary,RD_BEA_log,FFR,.002486675,.0012081997,-.0027067168,-.0014282416
63,-.0011639906735419,.0005842257788287,irfs_monetary,TFP_Util_log,FFR,-.000018908147,-.00058268604,-.0023090732,-.0017452954
64,-.001550539088905,.0010135041367281,irfs_monetary,Consumption_log,FFR,.00043592902,-.0005421025,-.0035370071,-.0025589757
64,-.0060094901993724,.0352815777507066,irfs_monetary,FFR,FFR,.063142404,.02909568,-.075161383,-.041114662
64,-.0010537284020769,.0019010120612642,irfs_monetary,GDPDef_log,FFR,.0026722553,.00083777861,-.0047797118,-.0029452355
64,-.0011723899943966,.0008676909874423,irfs_monetary,GDP_log,FFR,.00052828435,-.00030903745,-.0028730643,-.0020357426
64,-.0013294173848457,.0015126113959501,irfs_monetary,Investment_log,FFR,.0016353009,.00017563095,-.0042941356,-.0028344658
64,-.000141968103881,.0013302877704835,irfs_monetary,RD_BEA_log,FFR,.002465396,.0011816683,-.0027493322,-.0014656044
64,-.0011207002569275,.0005752543040818,irfs_monetary,TFP_Util_log,FFR,6.7981791e-06,-.00054832222,-.0022481987,-.0016930783
65,-.0015044529683071,.0010105741724068,irfs_monetary,Consumption_log,FFR,.0004762724,-.00049893168,-.0034851783,-.0025099742
65,-.0077361372389728,.0350343349286335,irfs_monetary,FFR,FFR,.060931161,.027123027,-.076403432,-.042595301
65,-.0011406664676849,.0018980120379152,irfs_monetary,GDPDef_log,FFR,.0025794371,.00074785552,-.00486077,-.0030291884
65,-.0011410766725551,.0008679018920123,irfs_monetary,GDP_log,FFR,.00056001102,-.00027751428,-.0028421644,-.002004639
65,-.0012984668840258,.0014993625913603,irfs_monetary,Investment_log,FFR,.0016402839,.0001933989,-.0042372174,-.0027903328
65,-.0001757587076881,.0013355218419387,irfs_monetary,RD_BEA_log,FFR,.002441864,.0011530855,-.0027933815,-.001504603
65,-.001078102150011,.0005665887716705,irfs_monetary,TFP_Util_log,FFR,.000032411841,-.00051434635,-.0021886162,-.001641858
66,-.0014604848174169,.0010080470696278,irfs_monetary,Consumption_log,FFR,.00051528745,-.00045747799,-.0034362571,-.0024634916
66,-.0093888780251637,.0347863832072287,irfs_monetary,FFR,FFR,.058792435,.025223574,-.077570193,-.04400133
66,-.001225072826489,.0018949184980567,irfs_monetary,GDPDef_log,FFR,.0024889675,.00066037109,-.0049391133,-.0031105168
66,-.0011117147855888,.000868372223856,irfs_monetary,GDP_log,FFR,.00059029477,-.00024768442,-.0028137243,-.0019757452
66,-.0012706223441573,.0014867106679405,irfs_monetary,Investment_log,FFR,.0016433306,.00020865478,-.0041845753,-.0027498994
66,-.000211268271532,.0013405379214211,irfs_monetary,RD_BEA_log,FFR,.002416186,.001122567,-.0028387227,-.0015451035
66,-.0010362515721372,.0005582380696359,irfs_monetary,TFP_Util_log,FFR,.000057895046,-.00048080468,-.0021303983,-.0015916985
67,-.001418598585649,.001005882109236,irfs_monetary,Consumption_log,FFR,.00055293035,-.00041774588,-.0033901276,-.0024194513
67,-.0109662477806335,.0345371323149049,irfs_monetary,FFR,FFR,.05672653,.023398198,-.078659028,-.045330696
67,-.0013069058327948,.0018917144994053,irfs_monetary,GDPDef_log,FFR,.0024008546,.00057535007,-.0050146664,-.0031891617
67,-.0010842363150011,.0008690587981059,irfs_monetary,GDP_log,FFR,.00061911892,-.00021952282,-.0027875917,-.0019489498
67,-.0012455699790465,.0014745954594274,irfs_monetary,Investment_log,FFR,.0016446371,.0002216525,-.0041357772,-.0027127925
67,-.0002483648350932,.0013453254904303,irfs_monetary,RD_BEA_log,FFR,.0023884731,.001090234,-.0028852029,-.0015869637
67,-.0009951984556205,.0005502082670105,irfs_monetary,TFP_Util_log,FFR,.00008320975,-.00044774124,-.0020736067,-.0015426556
68,-.0013787553324618,.0010040380562951,irfs_monetary,Consumption_log,FFR,.00058915926,-.00037973747,-.00334667,-.0023777732
68,-.0124666188755333,.0342863652146671,irfs_monetary,FFR,FFR,.054734658,.021648314,-.079667896,-.046581551
68,-.0013861293460404,.0018883825049333,irfs_monetary,GDPDef_log,FFR,.0023151003,.00049281126,-.0050873589,-.00326507
68,-.0010585730185462,.0008699195880246,irfs_monetary,GDP_log,FFR,.00064646936,-.00019300303,-.0027636155,-.0019241431
68,-.0012230203289981,.0014629555081535,irfs_monetary,Investment_log,FFR,.0016443725,.0002326204,-.004090413,-.0026786611
68,-.0002869111985962,.0013498735579199,irfs_monetary,RD_BEA_log,FFR,.002358841,.001056213,-.0029326633,-.0016300353
68,-.0009549874376828,.0005425028015947,irfs_monetary,TFP_Util_log,FFR,.00010831805,-.00041519714,-.0020182929,-.0014947777
69,-.0013409142092566,.0010024740434842,irfs_monetary,Consumption_log,FFR,.0006239349,-.00034345253,-.0033057632,-.0023383759
69,-.0138883494535325,.0340341360311933,irfs_monetary,FFR,FFR,.052818555,.019975616,-.080595255,-.047752313
69,-.0014627122949144,.0018849047884808,irfs_monetary,GDPDef_log,FFR,.002231701,.00041276796,-.0051571256,-.0033381926
69,-.0010346576918082,.0008709144653537,irfs_monetary,GDP_log,FFR,.00067233469,-.0001680978,-.00274165,-.0019012176
69,-.001202712003417,.0014517304810088,irfs_monetary,Investment_log,FFR,.0016426798,.00024175983,-.0040481039,-.0026471838
69,-.0003267670272456,.0013541714235058,irfs_monetary,RD_BEA_log,FFR,.0023274089,.0010206335,-.0029809431,-.0016741676
69,-.0009156579597398,.0005351226712173,irfs_monetary,TFP_Util_log,FFR,.00013318248,-.00038321089,-.0019644983,-.001448105
70,-.0013050332423461,.0010011503634595,irfs_monetary,Consumption_log,FFR,.00065722148,-.00030888864,-.003267288,-.0023011779
70,-.0152299061150741,.0337806810241624,irfs_monetary,FFR,FFR,.050980229,.018381871,-.081440039,-.048841685
70,-.001536628330683,.0018812638239321,irfs_monetary,GDPDef_log,FFR,.0021506487,.00033522918,-.0052239052,-.0034084858
70,-.0010124250948466,.0008720058494565,irfs_monetary,GDP_log,FFR,.00069670635,-.00014477927,-.0027215565,-.0018800709
70,-.0011844136242683,.0014408637488458,irfs_monetary,Investment_log,FFR,.0016396793,.00024924582,-.0040085064,-.002618073
70,-.000367790770575,.0013582092938698,irfs_monetary,RD_BEA_log,FFR,.0022942994,.00098362751,-.003029881,-.001719209
70,-.0008772444516686,.0005280666285353,irfs_monetary,TFP_Util_log,FFR,.00015776615,-.00035181816,-.0019122551,-.0014026708
71,-.0012710699330986,.0010000291473317,irfs_monetary,Consumption_log,FFR,.0006889872,-.00027604093,-.003231127,-.002266099
71,-.0164899610631996,.0335263467853627,irfs_monetary,FFR,FFR,.04922168,.016868753,-.0822016,-.049848676
71,-.0016078555577424,.0018774426457894,irfs_monetary,GDPDef_log,FFR,.002071932,.00026019989,-.0052876431,-.003475911
71,-.0009918125811356,.0008731592320115,irfs_monetary,GDP_log,FFR,.00071957952,-.00012301914,-.0027032048,-.001860606
71,-.0011679242623124,.0014303046569617,irfs_monetary,Investment_log,FFR,.0016354729,.00025522886,-.0039713215,-.0025910775
71,-.0004098413642762,.0013619787561681,irfs_monetary,RD_BEA_log,FFR,.002259637,.00094532751,-.0030793198,-.0017650102
71,-.0008397765800298,.000521331380608,irfs_monetary,TFP_Util_log,FFR,.00018203292,-.00032105186,-.0018615861,-.0013585013
72,-.0012389816947717,.0009990749145234,irfs_monetary,Consumption_log,FFR,.00071920513,-.00024490216,-.0031971685,-.0022330612
72,-.017667464988507,.0332715360071125,irfs_monetary,FFR,FFR,.047544744,.015437713,-.082879677,-.050772645
72,-.0016763763289561,.0018734251717214,irfs_monetary,GDPDef_log,FFR,.001995537,.00018768171,-.0053482899,-.0035404344
72,-.0009727604694454,.0008743435566905,irfs_monetary,GDP_log,FFR,.00074095291,-.00010278863,-.0026864738,-.0018427323
72,-.0011530726552681,.0014200101962399,irfs_monetary,Investment_log,FFR,.0016301473,.00025983748,-.0039362926,-.0025659828
72,-.0004527796963749,.001365473113292,irfs_monetary,RD_BEA_log,FFR,.0022235475,.00090586604,-.0031291069,-.0018114254
72,-.0008032795410611,.0005149117944314,irfs_monetary,TFP_Util_log,FFR,.00020594758,-.00029094232,-.0018125067,-.0013156168
73,-.0012087261475521,.0009982549879775,irfs_monetary,Consumption_log,FFR,.00074785366,-.00021546244,-.0031653058,-.0022019898
73,-.0187616976191848,.0330166686215637,irfs_monetary,FFR,FFR,.045950972,.014089888,-.083474368,-.051613282
73,-.0017421770934404,.0018691964805528,irfs_monetary,GDPDef_log,FFR,.001921448,.00011767341,-.0054058023,-.0036020277
73,-.0009552122005492,.0008755314474822,irfs_monetary,GDP_log,FFR,.00076082943,-.000084058411,-.0026712539,-.0018263659
73,-.0011397154841327,.0014099459583216,irfs_monetary,Investment_log,FFR,.0016237786,.00026318076,-.0039032095,-.0025426117
73,-.000496469831731,.0013686875879669,irfs_monetary,RD_BEA_log,FFR,.0021861577,.00086537434,-.0031790975,-.001858314
73,-.0007677743814459,.0005088011086554,irfs_monetary,TFP_Util_log,FFR,.00022947579,-.00026151727,-.0017650245,-.0012740315
74,-.0011802612941248,.0009975397767093,irfs_monetary,Consumption_log,FFR,.00077491667,-.00018770921,-.0031354392,-.0021728133
74,-.0197722983100095,.0327621548756774,irfs_monetary,FFR,FFR,.044441525,.012826046,-.083986118,-.052370641
74,-.001805248285011,.0018647430419465,irfs_monetary,GDPDef_log,FFR,.0018496481,.000050171042,-.0054601445,-.0036606677
74,-.0009391143200706,.000876699292298,irfs_monetary,GDP_log,FFR,.00077921629,-.000066798522,-.0026574449,-.0018114301
74,-.0011277349633169,.0014000863961471,irfs_monetary,Investment_log,FFR,.0016164344,.000265351,-.0038719042,-.0025208208
74,-.0005407799987558,.0013716194057111,irfs_monetary,RD_BEA_log,FFR,.002147594,.0008239813,-.003229154,-.0019055413
74,-.0007332783322299,.0005029911502779,irfs_monetary,TFP_Util_log,FFR,.00025258432,-.00023280214,-.001719141,-.0012337546
75,-.0011535455979063,.0009969029342255,irfs_monetary,Consumption_log,FFR,.00080038415,-.00016162718,-.0031074753,-.0021454641
75,-.0206992793144707,.0325083767758041,irfs_monetary,FFR,FFR,.043017138,.011646556,-.084415697,-.053045113
75,-.0018655842403915,.0018600528965369,irfs_monetary,GDPDef_log,FFR,.0017801195,-.000014831608,-.0055112881,-.0037163368
75,-.0009244163268092,.0008778271984483,irfs_monetary,GDP_log,FFR,.00079612498,-.000050978266,-.0026449577,-.0017978544
75,-.001117035974332,.0013904145012111,irfs_monetary,Investment_log,FFR,.0016081765,.00026642645,-.0038422483,-.0025004984
75,-.0005855833500353,.0013742677701632,irfs_monetary,RD_BEA_log,FFR,.0021079816,.00078181305,-.0032791481,-.0019529798
75,-.0006998051436973,.0004974725536577,irfs_monetary,TFP_Util_log,FFR,.00027524107,-.00020481995,-.0016748514,-.0011947904
76,-.0011285379851121,.0009963214060059,irfs_monetary,Consumption_log,FFR,.00082425197,-.00013719819,-.003081328,-.0021198778
76,-.0215430245023692,.0322556749587052,irfs_monetary,FFR,FFR,.041678097,.010551373,-.084764145,-.053637423
76,-.0019231831374019,.0018551157873991,irfs_monetary,GDPDef_log,FFR,.0017128438,-.000077342927,-.0055592102,-.0037690233
76,-.0009110704228381,.0008788988427749,irfs_monetary,GDP_log,FFR,.00081157131,-.000036566074,-.0026337123,-.0017855747
76,-.0011075429435308,.0013809210515341,irfs_monetary,Investment_log,FFR,.0015990624,.00026647351,-.0038141483,-.0024815593
76,-.000630758514354,.0013766337476135,irfs_monetary,RD_BEA_log,FFR,.0020674437,.00073899206,-.0033289606,-.0020005091
76,-.0006673654114109,.0004922349780446,irfs_monetary,TFP_Util_log,FFR,.00029741516,-.0001775916,-.001632146,-.0011571392
77,-.0011051977902698,.00099577538207,irfs_monetary,Consumption_log,FFR,.00084652199,-.00011440129,-.0030569176,-.0020959943
77,-.0223042762774182,.0320043390337788,irfs_monetary,FFR,FFR,.040424228,.009540041,-.085032783,-.054148592
77,-.001978046944615,.0018499232454469,irfs_monetary,GDPDef_log,FFR,.0016478027,-.00013737331,-.0056038965,-.0038187206
77,-.0008990311978929,.0008799012417817,irfs_monetary,GDP_log,FFR,.00082557526,-.000023529463,-.0026236377,-.001774533
77,-.0010991966335902,.0013716035887747,irfs_monetary,Investment_log,FFR,.0015891464,.00026554894,-.0037875397,-.0024639422
77,-.0006761899616185,.0013787200802013,irfs_monetary,RD_BEA_log,FFR,.0020261013,.0006956365,-.0033784814,-.0020480165
77,-.0006359668859017,.0004872673191956,irfs_monetary,TFP_Util_log,FFR,.00031907705,-.0001511359,-.0015910108,-.0011207978
78,-.0010834846628146,.0009952481718696,irfs_monetary,Consumption_log,FFR,.00086720177,-.00009321273,-.0030341712,-.0020737567
78,-.0229841133410929,.0317546004520597,irfs_monetary,FFR,FFR,.039254904,.0086117145,-.085223131,-.05457994
78,-.0020301813753035,.0018444686326365,irfs_monetary,GDPDef_log,FFR,.0015849771,-.00019493508,-.0056453398,-.0038654276
78,-.0008882552763534,.0008808244666848,irfs_monetary,GDP_log,FFR,.00083816069,-.000011834932,-.0026146711,-.0017646756
78,-.0010919509875068,.0013624652620515,irfs_monetary,Investment_log,FFR,.0015784809,.00026370195,-.003762383,-.002447604
78,-.0007217682045931,.0013805309487376,irfs_monetary,RD_BEA_log,FFR,.0019840724,.00065186009,-.0034276089,-.0020953964
78,-.0006056147605813,.0004825579105822,irfs_monetary,TFP_Util_log,FFR,.00034019875,-.00012546964,-.0015514282,-.0010857598
79,-.0010633584501773,.0009947260187341,irfs_monetary,Consumption_log,FFR,.00088630454,-.000073606061,-.0030130215,-.0020531109
79,-.0235839217643548,.0315066277502758,irfs_monetary,FFR,FFR,.038169067,.007765173,-.085336909,-.054933015
79,-.0020795958398434,.0018387471477373,irfs_monetary,GDPDef_log,FFR,.0015243486,-.00025004242,-.0056835404,-.0039091492
79,-.0008787009506913,.0008816613258222,irfs_monetary,GDP_log,FFR,.00084935525,-1.4479315e-06,-.0026067572,-.001755954
79,-.0010857701340053,.00135351364294,irfs_monetary,Investment_log,FFR,.0015671166,.00026097594,-.0037386569,-.0024325163
79,-.0007673898624144,.0013820717062639,irfs_monetary,RD_BEA_log,FFR,.0019414707,.00060777151,-.0034762505,-.0021425511
79,-.0005763119343324,.0004780947101299,irfs_monetary,TFP_Util_log,FFR,.00036075371,-.0001006077,-.0015133775,-.0010520162
80,-.0010447790704171,.0009941978701985,irfs_monetary,Consumption_log,FFR,.00090384873,-.000055552191,-.002993407,-.0020340059
80,-.0241053615900554,.0312605244731811,irfs_monetary,FFR,FFR,.037165266,.0069988603,-.085375987,-.055209585
80,-.0021263033920352,.0018327557999568,irfs_monetary,GDPDef_log,FFR,.001465898,-.00030271139,-.0057185045,-.0039498955
80,-.0008703278208422,.000882407033246,irfs_monetary,GDP_log,FFR,.00085918995,7.6671777e-06,-.0025998456,-.0017483229
80,-.0010806256353465,.0013447595812753,irfs_monetary,Investment_log,FFR,.0015551031,.00025741014,-.0037163545,-.0024186615
80,-.0008129576107757,.0013833486022371,irfs_monetary,RD_BEA_log,FFR,.0018984056,.00056347426,-.0035243209,-.0021893894
80,-.0005480592468515,.0004738654692396,irfs_monetary,TFP_Util_log,FFR,.00038071707,-.000076563105,-.0014768356,-.0010195554
0,0,0,,Inflation,FFR,0,0,0,0
1,.000481935654534,.0001615671499167,,Inflation,FFR,.00079860725,.00064269494,.00016526403,.00032117634
2,.0004649864567909,.0001515124895377,,Inflation,FFR,.00076195091,.00061574136,.00016802197,.00031423153
3,.0004243766015861,.0001405311049893,,Inflation,FFR,.00069981755,.00056420505,.00014893564,.00028454815
4,.0003503317129798,.0001352094259346,,Inflation,FFR,.00061534217,.0004848651,.00008532124,.00021579834
5,.0002823383256327,.0001304179604631,,Inflation,FFR,.00053795753,.00041210419,.000026719123,.00015257245
6,.0002192127867602,.0001264698221348,,Inflation,FFR,.00046709363,.00034505027,-.000028668064,.000093375311
7,.0001623249117984,.000123282923596,,Inflation,FFR,.00040395945,.00028499143,-.000079309619,.000039658404
8,.0001122869725805,.0001207446694025,,Inflation,FFR,.00034894652,.00023242792,-.00012437259,-7.8539733e-06
9,.0000693447655067,.0001185356886708,,Inflation,FFR,.00030167471,.00018728778,-.00016298519,-.000048598245
10,.0000333633506671,.0001163973138318,,Inflation,FFR,.00026150208,.00014917868,-.00019477538,-.000082451974
11,3.97857502321e-06,.0001141503744293,,Inflation,FFR,.0002277133,.0001175582,-.00021975616,-.00010960105
12,-.0000193606811081,.0001117066349252,,Inflation,FFR,.00019958432,.00009178742,-.00023830569,-.00013050878
13,-.0000373308139388,.0001090513906092,,Inflation,FFR,.00017640991,.000071175316,-.00025107153,-.00014583695
14,-.0000506816286361,.0001062174342223,,Inflation,FFR,.00015750455,.000055004719,-.0002588678,-.00015636797
15,-.0000601850733801,.0001032631626003,,Inflation,FFR,.00014221073,.000042561773,-.00026258087,-.00016293192
16,-.0000665936095174,.0001002562858048,,Inflation,FFR,.00012990872,.000033161396,-.00026309592,-.00016634862
17,-.0000706084319972,.000097261974588,,Inflation,FFR,.00012002504,.000026167232,-.00026124189,-.0001673841
18,-.0000728577651898,.0000943352206377,,Inflation,FFR,.00011203927,.000021005779,-.00025775479,-.00016672131
19,-.0000738837334211,.0000915175041882,,Inflation,FFR,.00010549057,.000017176184,-.00025325804,-.00016494365
20,-.0000741367330193,.0000888372960617,,Inflation,FFR,.000099984369,.000014256377,-.00024825783,-.00016252985
21,-.0000739756578696,.0000863128589117,,Inflation,FFR,.000095197545,.000011905637,-.00024314887,-.00015985695
22,-.0000736725487513,.0000839557687868,,Inflation,FFR,.000090880756,9.8634409e-06,-.00023822585,-.00015720855
23,-.0000734205095796,.0000817738036858,,Inflation,FFR,.000086856147,7.9444253e-06,-.00023369717,-.00015478545
24,-.0000733435736038,.0000797724642325,,Inflation,FFR,.000083010455,6.0300281e-06,-.0002296976,-.00015271717
25,-.0000735076755518,.0000779551046435,,Inflation,FFR,.000079284328,4.0576538e-06,-.00022629969,-.00015107301
26,-.0000739319220884,.0000763220596127,,Inflation,FFR,.000075659314,2.0085272e-06,-.00022352317,-.00014987237
27,-.000074599571235,.0000748695165385,,Inflation,FFR,.000072144678,-1.0440228e-07,-.00022134383,-.00014909475
28,-.000075468167779,.0000735887952032,,Inflation,FFR,.000068765868,-2.2473166e-06,-.00021970221,-.00014868903
29,-.0000764786454965,.0000724664278096,,Inflation,FFR,.000065555556,-4.3745499e-06,-.00021851284,-.00014858274
30,-.0000775630978751,.000071485141234,,Inflation,FFR,.000062547777,-6.4353821e-06,-.00021767398,-.00014869081
31,-.0000786512100603,.0000706255377736,,Inflation,FFR,.000059774844,-8.3788000e-06,-.00021707726,-.00014892362
32,-.0000796752865426,.0000698680742062,,Inflation,FFR,.000057266137,-.000010156553,-.00021661671,-.00014919402
33,-.0000805739691714,.0000691948444,,Inflation,FFR,.000055047927,-.000011725099,-.00021619587,-.00014942283
34,-.0000812947619124,.0000685908598825,,Inflation,FFR,.000053143325,-.000013046856,-.00021573284,-.00014954267
35,-.0000817955078674,.0000680446100887,,Inflation,FFR,.000051571929,-.000014091121,-.00021516295,-.0001494999
36,-.0000820449786261,.0000675479604979,,Inflation,FFR,.000050349023,-.000014834758,-.00021443899,-.0001492552
37,-.0000820227432996,.0000670954177622,,Inflation,FFR,.000049484275,-.000015262802,-.00021352977,-.00014878268
38,-.0000817185136839,.0000666831401759,,Inflation,FFR,.000048980441,-.000015368789,-.00021241746,-.00014806824
39,-.0000811310892459,.0000663078244543,,Inflation,FFR,.000048832248,-.000015154804,-.00021109442,-.00014710738
40,-.0000802670328994,.0000659657671349,,Inflation,FFR,.000049025872,-.000014631095,-.00020955993,-.00014590297
41,-.0000791393176769,.0000656522388454,,Inflation,FFR,.00004953907,-.00001381534,-.00020781771,-.00014446329
42,-.0000777658206061,.0000653612441965,,Inflation,FFR,.00005034222,-.000012731382,-.00020587386,-.00014280026
43,-.0000761679839343,.0000650855799904,,Inflation,FFR,.000051399751,-.000011407832,-.00020373572,-.00014092814
44,-.0000743695345591,.0000648172572255,,Inflation,FFR,.000052672291,-9.8763639e-06,-.00020141136,-.0001388627
45,-.0000723953489796,.00006454801769,,Inflation,FFR,.000054118766,-8.1700709e-06,-.00019890946,-.00013662063
46,-.0000702705219737,.0000642699014861,,Inflation,FFR,.000055698485,-6.3219700e-06,-.00019623953,-.00013421908
47,-.0000680196317262,.0000639757199679,,Inflation,FFR,.000057372781,-4.3637901e-06,-.00019341204,-.00013167548
48,-.0000656660922687,.0000636594559182,,Inflation,FFR,.000059106442,-2.3249336e-06,-.00019043863,-.00012900725
49,-.0000632318042335,.0000633163945167,,Inflation,FFR,.000060868329,-2.3199169e-07,-.00018733194,-.00012623162
50,-.0000607368383498,.000062943159719,,Inflation,FFR,.000062631756,1.8916056e-06,-.00018410543,-.00012336529
51,-.0000581993008382,.0000625375905656,,Inflation,FFR,.000064374377,4.0256018e-06,-.00018077297,-.0001204242
52,-.0000556353115826,.0000620985374553,,Inflation,FFR,.000066077824,6.1527330e-06,-.00017734844,-.00011742335
53,-.0000530590332346,.0000616255929344,,Inflation,FFR,.000067727131,8.2584320e-06,-.0001738452,-.0001143765
54,-.0000504827767145,.0000611189097981,,Inflation,FFR,.000069310285,.000010330538,-.00017027585,-.00011129609
55,-.0000479171430925,.0000605789573456,,Inflation,FFR,.000070817616,.00001235892,-.00016665189,-.00010819321
56,-.0000453711945738,.0000600064231548,,Inflation,FFR,.000072241397,.000014335196,-.00016298378,-.00010507758
57,-.0000428526291216,.000059402151237,,Inflation,FFR,.000073575589,.000016252512,-.00015928084,-.00010195777
58,-.000040367951442,.0000587671274843,,Inflation,FFR,.000074815616,.00001810534,-.00015555152,-.000098841243
59,-.000037922647607,.00005810251605,,Inflation,FFR,.000075958284,.000019889356,-.00015180359,-.000095734649
60,-.0000355213305738,.0000574097284698,,Inflation,FFR,.000077001736,.000021601349,-.0001480444,-.000092644012
61,-.0000331678784278,.0000566904709558,,Inflation,FFR,.000077945442,.000023239139,-.00014428121,-.000089574896
62,-.0000308655435219,.0000559467953281,,Inflation,FFR,.000078790174,.000024801519,-.00014052127,-.000086532607
63,-.0000286170652544,.0000551811172045,,Inflation,FFR,.000079537924,.000026288146,-.00013677205,-.000083522275
64,-.0000264247300947,.0000543962160009,,Inflation,FFR,.00008019185,.000027699505,-.00013304131,-.000080548962
65,-.0000242904498009,.0000535951876373,,Inflation,FFR,.000080756115,.000029036762,-.00012933702,-.00007761766
66,-.0000222158050747,.000052781397244,,Inflation,FFR,.000081235732,.000030301686,-.00012566734,-.000074733296
67,-.0000202020928555,.0000519583991263,,Inflation,FFR,.000081636368,.000031496515,-.00012204055,-.0000719007
68,-.0000182503499673,.000051129842177,,Inflation,FFR,.000081964143,.000032623844,-.00011846484,-.000069124544
69,-.0000163613840414,.0000502993934788,,Inflation,FFR,.00008222543,.000033686512,-.0001149482,-.00006640928
70,-.0000145357962538,.0000494706582685,,Inflation,FFR,.000082426697,.000034687509,-.00011149829,-.0000637591
71,-.0000127739967866,.0000486470780743,,Inflation,FFR,.000082574275,.000035629844,-.00010812227,-.000061177838
72,-.0000110762175609,.0000478318979731,,Inflation,FFR,.000082674305,.000036516522,-.00010482674,-.000058668957
73,-9.44253497437e-06,.0000470280938316,,Inflation,FFR,.000082732528,.000037350419,-.0001016176,-.000056235487
74,-7.87287899584e-06,.0000462383395643,,Inflation,FFR,.000082754268,.000038134269,-.000098500022,-.000053880027
75,-6.36704771750e-06,.0000454649816675,,Inflation,FFR,.000082744315,.00003887061,-.000095478412,-.000051604704
76,-4.92471917823e-06,.0000447100246674,,Inflation,FFR,.000082706931,.000039561757,-.000092556365,-.000049411196
77,-3.54546773451e-06,.0000439751092927,,Inflation,FFR,.000082645747,.000040209765,-.000089736684,-.000047300702
78,-2.22877019951e-06,.0000432615452155,,Inflation,FFR,.000082563856,.000040816467,-.000087021399,-.000045274006
79,-9.74020281319e-07,.0000425702965003,,Inflation,FFR,.000082463761,.000041383424,-.000084411804,-.000043331464
80,2.19463998974e-07,.0000419020143454,,Inflation,FFR,.000082347411,.000041911968,-.000081908482,-.000041473042
